egoid,Trust_1_6,Trust_2_6,Trust_3_6,Trust_4_6,Trust_5_6,Trust_6_6,Trust_6,SelfEsteem_1_6,SelfEsteem_2_6,SelfEsteem_3_6,SelfEsteem_4_6,SelfEsteem_5_6,SelfEsteem_6_6,SelfEsteem_7_6,SelfEsteem_8_6,SelfEsteem_9_6,SelfEsteem_10_6,SelfEsteem_6,SelfReg_Exercise_1_6,SelfReg_Exercise_2_6,SelfReg_Exercise_3_6,SelfReg_Exercise_4_6,SelfReg_Exercise_5_6,SelfReg_Exercise_6_6,SelfReg_Exercise_7_6,SelfReg_Exercise_8_6,SelfReg_Exercise_9_6,SelfReg_Exercise_10_6,SelfReg_Exercise_11_6,SelfReg_Exercise_12_6,SelfReg_Exercise_13_6,SelfReg_Exercise_14_6,SelfReg_Exercise_15_6,SelfReg_Exercise_16_6,SRQE_Ext_6,SRQE_Introj_6,SRQE_Ident_6,SRQE_Intrin_6,SRQE_RAI_6,lonely_1_6,lonely_2_6,lonely_3_6,lonely_4_6,lonely_5_6,lonely_6_6,lonely_7_6,lonely_8_6,lonely_9_6,lonely_10_6,lonely_11_6,lonely_12_6,lonely_13_6,lonely_14_6,lonely_15_6,selsa_rom_6,selsa_fam_6,selsa_soc_6,SelfReg_1_6,SelfReg_3_6,SelfReg_4_6,SelfReg_5_6,SelfReg_6_6,SelfReg_7_6,SelfReg_8_6,SelfReg_9_6,SelfReg_10_6,SelfReg_11_6,SelfReg_12_6,SelfReg_13_6,selfreg_scale_6
52051,Agree,Agree,Disagree,Agree,Agree,Agree,3.6666666666666665,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.3333333333333333,3.333333333333333,5.916666666666667,5.083333333333333,10.083333333333334,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.9427147966666668,-0.55798317,-0.4424949173333334,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.6388889
30972,Agree,Agree,Disagree,Agree,Agree,Agree,3.555555566666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,38.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.9166666666666665,4.666666666666667,6.083333333333333,5.916666666666667,7.416666666666667,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.1781351666666667,-0.5993618966666666,-0.5590392933333334,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.8333333333333333
47142,Agree,Agree,Disagree,Agree,Agree,Agree,3.388888833333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,34.666666666666664,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.75,4.583333333333333,5.75,6.0,5.666666666666667,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.3396305933333333,0.4324544766666666,0.3880383833333332,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.305555533333333
69217,Agree,Agree,Disagree,Agree,Agree,Agree,2.999999966666666,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.583333333333333,5.0,5.583333333333333,5.416666666666667,4.25,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.3472248233333333,-0.2533937386666666,-0.05997868,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.7777777666666665
69009,Agree,Agree,Disagree,Agree,Agree,Agree,3.499999933333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.6666666666666665,4.916666666666667,5.75,5.666666666666667,4.833333333333333,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.3212961166666666,-0.3834041086666667,-0.0214872733333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1111110666666666
84390,Agree,Agree,Disagree,Disagree,Agree,Agree,3.0,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,41.0,Very true,Not at all true,Very true,2,Very true,Not at all true,2,Very true,Very true,6,Not at all true,Very true,Somewhat true,Not at all true,Very true,Very true,1.25,3.5,7.0,6.75,14.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5995954,-0.59657198,-0.66366839,Disagree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.9166666
74845,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,4.0,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,44.0,Somewhat true,Not at all true,Very true,5,3,Not at all true,Not at all true,Somewhat true,Very true,Very true,Not at all true,Very true,Somewhat true,Not at all true,Very true,Very true,1.0,3.5,6.0,6.25,13.0,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.8417604,-0.61618048,-0.47517651,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Neutral,Agree,Disagree,Disagree,Agree,1.9166666
90905,Agree,Agree,Disagree,Agree,Agree,Agree,2.944444433333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,28.33333333333333,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.1666666666666665,3.9166666666666665,6.083333333333333,5.583333333333333,9.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.0926059233333333,-0.1405717333333333,-0.0257464433333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.444444433333333
39659,Agree,Agree,Disagree,Agree,Agree,Agree,3.5,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.0,3.583333333333333,5.916666666666667,5.333333333333333,9.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.5745041866666667,-0.46659914,-0.3637049483333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0277777666666665
62072,Agree,Agree,Disagree,Agree,Agree,Agree,3.555555566666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,34.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.1666666666666667,4.416666666666667,5.583333333333333,5.75,10.333333333333334,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.8610631136666665,0.4191366956666666,0.5637521566666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.333333333333333
60396,Strongly Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,34.0,5,3,5,5,6,2,Not at all true,6,6,6,Not at all true,6,3,3,5,6,2.0,3.75,6.0,5.5,9.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.97575188,-0.51703864,-0.83618802,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
61084,Agree,Agree,Disagree,Agree,Agree,Agree,3.444444433333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,36.66666666666666,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.3333333333333333,2.4166666666666665,4.25,3.4166666666666665,6.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.9136865133333334,0.6260265533333335,0.7856384566666668,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.555555566666667
92412,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,43.0,Very true,Not at all true,Very true,3,Very true,2,Not at all true,Very true,Very true,Very true,Not at all true,Somewhat true,5,3,2,Very true,1.5,4.25,6.25,5.75,10.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.97575188,-0.51703864,-0.83618802,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666
92038,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,47.0,Very true,Not at all true,Very true,2,Very true,2,Not at all true,Very true,Very true,Very true,Not at all true,Very true,6,Somewhat true,6,Very true,1.75,4.25,7.0,6.75,12.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.97152811,-0.33059171,-0.8849113,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.3333334
33388,Agree,Agree,Disagree,Agree,Agree,Agree,2.944444466666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.666666666666664,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.083333333333333,3.583333333333333,5.0,4.916666666666667,5.083333333333333,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.2109070233333333,0.6773042,0.9881730416666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.6388888666666666
31717,Agree,Agree,Disagree,Agree,Agree,Agree,3.111111133333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,33.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.583333333333333,2.9166666666666665,5.166666666666667,4.75,6.583333333333333,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.5108272633333334,0.4810480233333333,0.25882472,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.9166666666666665
18324,Agree,Agree,Disagree,Agree,Agree,Agree,2.8888888666666666,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,36.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.4166666666666665,4.083333333333333,5.5,5.0,6.583333333333333,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.05220412,-0.47732164,-0.5861971583333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.7222222
86440,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,37.0,Somewhat true,Not at all true,5,3,3,3,2,5,5,5,Not at all true,5,3,2,Somewhat true,Somewhat true,1.5,3.25,4.25,4.75,7.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,0.78462815,0.20861574,0.10099202,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0833333
95585,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,3.0,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,35.0,5,3,6,Somewhat true,5,5,5,5,5,5,5,5,5,5,5,5,4.5,4.75,5.0,5.25,1.75,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,-0.33882239,-0.085388996,1.5316139,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.0
29792,Agree,Agree,Disagree,Agree,Agree,Agree,3.222222233333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.25,3.75,5.083333333333333,5.333333333333333,5.5,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.5799228766666666,0.78500833,0.8271279466666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.4722222
14737,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,40.0,3,Not at all true,6,2,Somewhat true,Somewhat true,Not at all true,6,6,Somewhat true,Not at all true,6,3,5,6,6,2.0,3.0,5.5,5.5,9.5,Disagree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat Disagree,Agree,Disagree,Agree,Agree,0.36570761,0.31871739,-0.23721124,Agree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,Strongly Agree,Agree,Disagree,Agree,2.5
28223,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.8333333,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Not at all true,Not at all true,Somewhat true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,3,Somewhat true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,2,1.0,1.0,1.75,2.5,3.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.53869045,-0.49046865,-0.86900508,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
85708,Agree,Agree,Disagree,Agree,Agree,Agree,3.1111111,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.1666666666666667,3.1666666666666665,5.5,6.0,12.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.7084854033333334,0.65256949,0.3192561066666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.2222222
55452,Agree,Agree,Disagree,Agree,Agree,Agree,2.8888889333333334,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,37.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.1666666666666667,2.583333333333333,5.333333333333333,4.083333333333333,8.583333333333334,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.05106459,-0.15314961,-0.7937863833333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,3.1388889
20179,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,6,Not at all true,Somewhat true,5,6,2,2,6,6,5,Not at all true,6,5,2,5,6,1.5,4.5,6.0,5.0,8.5,Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.80730557,-0.51655006,-0.82551879,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,Agree,2.0
78339,Agree,Agree,Disagree,Agree,Agree,Agree,3.1666666666666665,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,34.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.8333333333333333,4.833333333333333,5.0,5.0,6.5,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.8178001033333334,-0.22871498,0.1742896133333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.75
23696,Agree,Agree,Disagree,Agree,Agree,Agree,3.111111133333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,36.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0833333333333333,1.9166666666666667,5.75,4.5,10.666666666666666,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.7080762433333333,-0.3632046666666667,-0.4922461483333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.7777777666666665
28653,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Neither Agree nor Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,35.0,6,6,6,6,6,6,6,6,Very true,5,Very true,6,Very true,Very true,Very true,Very true,6.5,6.25,6.5,6.0,-0.75,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.0908173,-0.68630928,-0.1811319,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Agree,1.75
84715,Agree,Agree,Disagree,Agree,Agree,Agree,2.999999966666666,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.583333333333333,5.0,5.583333333333333,5.416666666666667,4.25,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.3472248233333334,-0.2533937386666666,-0.05997868,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.7777777666666665
