egoid,SelfEsteem_1,Trust_1,SRQE_Ext_1,SRQE_Introj_1,SRQE_Ident_1,SRQE_Intrin_1,selsa_rom_1,selsa_fam_1,selsa_soc_1,SelfEff_exercise_scale_1,SelfEff_diet_scale_1,selfreg_scale_1
55881,46.0,3.5,3.25,5.5,5.5,4.0,0.72280174,-0.46399516,-0.58458662,52.333332,19.689655,2.4166667
86265,31.0,3.0,3.75,4.25,4.0,3.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,53.722221,71.379311,3.5
10732,23.0,3.5,3.25,6.25,5.0,4.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,29.277779,25.172413,2.9166667
22119,32.0,3.3333333,1.5,4.0,6.75,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,98.277779,68.689651,2.5833333
50797,22.0,1.6666666,2.25,3.25,6.25,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,30.055555,58.172413,3.8333333
39564,44.0,3.0,1.25,4.0,4.75,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,67.722221,50.482758,2.6666667
39285,38.0,2.6666667,2.75,4.25,5.5,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,80.277779,40.034481,3.6666667
22460,38.0,2.1666667,3.5,5.0,4.5,5.5,-0.80743045,1.7906709,-0.71469808,65.722221,64.413795,2.5833333
25172,47.0,3.3333333,1.0,3.75,6.0,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,83.333336,74.275864,1.6666666
77134,28.0,2.1666667,1.75,4.25,5.5,5.0,0.6014896,-0.078921162,-0.34471282,48.055557,67.310349,2.8333333
22143,35.0,2.8333333,1.25,3.5,6.5,5.25,0.82073629,0.72414452,-1.0041281,69.111115,62.862068,2.0833333
93766,35.0,2.6666667,3.0,5.0,5.0,5.0,0.92344302,1.765431,0.83964908,70.277779,29.620689,2.3333333
45097,39.0,3.0,1.25,5.0,6.75,6.0,-0.80936211,1.4165553,-0.0066823955,80.055557,62.172413,1.9166666
26289,39.0,3.5,1.0,1.5,6.0,6.5,0.6653592,-0.21746789,-0.61743593,51.0,53.620689,1.9166666
95490,40.0,3.3333333,2.25,3.5,5.5,5.0,-0.3212803,-0.46845254,0.29820928,69.5,55.448277,3.0833333
66979,28.0,2.5,3.75,1.0,1.0,1.0,0.79327679,3.6215923,-1.2758498,13.777778,28.655172,4.3333335
23253,27.0,2.5,4.25,4.25,6.0,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,47.555557,48.379311,2.5833333
12900,39.0,3.8333333,1.5,4.5,6.25,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,70.222221,64.758621,2.0833333
90079,40.0,3.5,2.0,5.5,6.5,6.0,-1.3760265,-0.58488405,-0.17905635,58.277779,36.310345,2.5
47584,48.0,3.0,3.75,6.5,6.75,5.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,22.944445,19.586206,3.75
97990,33.0,3.3333333,1.75,4.25,6.75,6.75,0.30966756,-0.65416026,-0.55977863,50.777779,71.0,2.5833333
39248,33.0,4.0,1.0,1.0,4.5,4.75,1.1997772,0.11888931,-0.94841659,66.111115,11.068966,2.3333333
29354,49.0,3.8333333,1.0,2.75,5.75,5.0,0.82822067,-0.73826003,-0.74438381,37.555557,52.517242,1.4166666
25743,38.51324965132496,3.122501160948396,1.8132867132867132,3.7482517482517483,5.642857142857143,5.211538461538462,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,58.70705702286115,51.86570104858757,2.2795390894957985
91429,28.0,2.1666667,1.0,1.0,1.75,2.5,0.65513283,2.207792,0.50953186,34.111111,50.758621,1.6666666
82269,33.0,3.1666667,4.75,5.25,6.0,6.0,-0.77137095,0.077887759,-0.57463866,88.777779,65.620689,2.1666667
22842,35.0,3.3333333,2.0,3.75,6.0,6.0,-1.1024725,0.39236104,0.40043285,64.722221,42.103447,3.0833333
31311,29.0,3.6666667,2.0,6.25,6.75,6.75,-1.7610124,3.3977015,0.43031254,58.055557,63.103447,2.75
32423,36.0,3.0,1.5,3.75,4.75,4.5,0.65497798,-0.040874828,-0.086954795,47.777779,24.379311,2.75
33084,41.0,3.1666667,1.75,2.75,5.25,5.75,0.82822067,-0.73826003,-0.74438381,43.333332,55.344826,1.6666666
14279,36.0,2.1666667,1.5,4.5,6.5,6.0,1.0272757,-0.23568635,0.14980833,59.222221,54.379311,1.9166666
91932,50.0,3.3333333,1.0,4.0,5.5,5.25,0.47628421,0.29382133,-0.98214477,75.444443,58.448277,1.5
32404,42.0,3.5,1.5,3.25,6.25,6.0,0.50220495,-0.63555181,-0.80290008,63.388889,48.724136,2.25
73577,38.0,2.1666667,2.75,4.25,6.75,4.0,0.84962457,1.0638593,-0.27624124,81.333336,72.931038,2.0
70561,48.0,2.3333333,2.25,3.25,6.25,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,56.111111,42.896553,1.9166666
43177,45.0,3.3333333,1.25,3.5,6.25,5.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,55.722221,50.413792,2.1666667
36501,42.0,3.6666667,1.0,3.5,5.25,5.75,-0.61337322,0.40758854,-0.92925858,84.111115,83.413795,3.4166667
26857,41.0,3.6666667,2.0,3.0,5.5,5.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,71.222221,77.551727,1.9166666
28327,30.0,3.6666667,1.0,5.0,5.25,4.5,1.1981477,-0.58934611,-0.83803099,56.333332,50.758621,2.4166667
42674,39.0,4.0,2.75,4.25,3.25,4.0,0.73912674,-0.085236065,0.48001117,23.388889,41.827587,2.6666667
79897,37.0,3.1666667,1.0,1.75,5.75,5.75,-0.32871553,1.1157284,1.014239,34.944443,44.103447,2.0
64978,43.0,3.5,1.5,3.75,7.0,7.0,0.409659,-0.56592727,-0.76131189,65.0,37.241379,2.8333333
70434,37.0,3.0,1.0,1.75,2.0,2.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,58.70705702286115,54.482758,2.6666667
52302,40.0,3.3333333,1.0,1.5,4.5,5.5,-0.49296811,-0.94763613,0.8620891,69.277779,40.275864,2.25
97050,36.0,3.0,1.75,5.0,7.0,7.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,97.111115,83.413795,1.9166666
46418,42.0,3.0,2.0,5.5,6.5,6.0,1.08355,0.046097349,-0.64389706,55.5,54.172413,1.3333334
86691,40.0,3.1666667,1.0,3.0,5.75,6.0,-1.1460755,-0.03982193,-0.089833118,49.777779,54.586208,2.5
93002,37.0,3.0,1.5,5.0,6.5,6.0,0.78675485,0.097942263,-0.065041743,45.333332,55.448277,1.8333334
81930,38.0,3.5,1.25,3.5,5.75,6.0,0.91242534,2.662751,-0.14425169,44.055557,51.793102,3.1666667
56543,29.0,1.3333334,1.0,5.5,7.0,7.0,1.1553619,1.1400701,0.19308449,90.555557,47.206898,1.6666666
92618,30.0,3.0,3.0,5.5,4.5,2.75,-0.67629921,0.24093418,3.3247628,62.5,47.344826,2.3333333
17470,23.0,3.1666667,3.25,6.0,5.5,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,17.833334,23.896551,3.25
74211,42.0,3.8333333,1.5,3.5,6.5,7.0,-1.3463545,-0.22220863,-0.53263837,79.944443,78.413795,1.75
35180,43.0,3.0,1.0,2.25,3.0,3.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,51.5,62.620689,2.0833333
89142,40.0,3.0,2.5,4.0,7.0,7.0,-1.3165634,-0.63304442,-0.74122137,99.944443,100.0,2.4166667
24898,30.0,2.6666667,1.0,6.25,6.75,7.0,0.66744685,4.6439152,-0.77364522,98.333336,96.896553,1.4166666
74413,45.0,2.8333333,1.0,1.0,5.25,6.75,0.93280584,-0.66439384,-0.79013675,91.944443,78.758621,1.5
38824,30.0,2.6666667,1.0,3.25,7.0,7.0,-0.09420757,-0.51736295,-0.51456982,65.3125,40.142857,2.4166667
51723,39.0,2.5,2.5,5.25,6.5,6.5,0.03385793,0.58077127,0.59126556,78.111115,73.482758,1.8333334
79352,36.0,3.8333333,2.25,2.5,3.0,3.75,0.38930446,-0.69882745,-0.31914026,37.222221,31.862068,1.8333334
30814,46.0,3.5,2.5,4.75,4.5,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,60.277779,42.0,2.75
90502,48.0,3.6666667,1.0,3.75,5.75,6.75,-1.6540236,0.99562454,-0.22785722,78.666664,53.172413,2.8333333
94456,44.0,1.6666666,2.75,4.75,5.0,4.0,-0.92607892,0.39278445,0.86396563,64.611115,25.172413,3.4166667
70661,45.0,2.3333333,1.0,3.5,7.0,7.0,-0.0044412515,-0.43806285,-0.81198412,85.944443,70.586205,1.75
50976,32.0,2.3333333,1.75,6.25,6.25,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,57.777779,58.758621,2.0833333
55533,44.0,3.5,2.0,4.25,5.5,6.25,-1.478963,-0.53344405,1.3610537,52.222221,47.137932,1.5833334
12156,44.0,2.1666667,2.0,4.0,5.5,6.5,-1.2096401,-0.40135741,0.2838107,75.722221,67.827583,1.6666666
76485,36.0,3.6666667,1.0,4.5,6.75,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,75.5,62.034481,1.9166666
33239,47.0,3.5,1.0,3.5,4.5,3.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,35.222221,64.222221,2.5833333
72570,36.0,3.0,1.0,1.0,4.0,1.75,0.85695899,-1.3313003,2.2003994,10.833333,21.103449,2.9166667
67574,35.0,2.6666667,2.25,4.75,6.0,5.5,0.20056798,-0.92588902,1.8612039,80.611115,21.344828,2.0
42231,43.0,3.5,1.75,2.5,6.0,6.25,0.76511759,-0.19835509,-0.41698092,75.277779,68.241379,2.0
44639,46.0,3.8333333,1.0,2.0,5.75,5.25,-0.16929913,-0.17470685,-0.89409071,57.5,63.344826,1.3333334
64072,38.0,3.6666667,1.0,4.5,4.5,4.5,0.23362188,2.0447192,-1.2573366,55.555557,70.137932,1.6666666
84960,44.0,3.0,1.5,3.5,4.75,4.5,1.1336504,1.9668975,0.2769236,51.222221,60.103447,2.5
43809,41.0,3.0,2.5,4.25,5.75,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,29.277779,33.724136,2.25
27941,41.0,3.0,2.0,3.5,3.75,3.75,-1.7581365,0.081242763,1.2272173,49.166668,51.655174,2.3333333
31033,34.0,3.0,1.0,6.0,5.75,6.5,1.1098423,0.78167927,-1.0583745,69.055557,43.517242,2.0
39301,28.0,3.1666667,1.5,3.75,5.5,4.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,48.944443,58.517242,2.75
10469,32.0,3.0,1.25,4.5,6.5,7.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,58.166668,40.034481,2.8333333
77789,42.0,3.8333333,1.0,3.5,5.5,4.5,1.1981477,-0.58934611,-0.83803099,51.888889,34.275864,2.0833333
47024,33.0,3.0,1.0,6.25,4.5,4.5,1.1134008,0.87423676,-0.083043687,59.888889,54.0,2.5833333
88582,39.0,3.1666667,1.75,2.25,4.25,3.0,0.79170322,-0.76887131,0.6057204,39.444443,38.137932,2.0833333
73897,37.0,2.6666667,2.25,4.25,6.0,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,61.888889,45.0,2.0833333
83470,37.0,3.5,2.0,2.75,5.25,4.75,0.58246219,-0.036735162,-0.15688881,49.388889,39.586208,2.8333333
67015,41.0,3.0,1.5,4.5,6.25,5.25,0.83186603,-0.47417307,-0.83024412,71.611115,47.931034,1.9166666
26272,39.0,3.3333333,2.5,3.75,5.0,4.75,0.7929337,0.18789953,0.12732156,74.944443,59.103447,2.0
21909,46.0,2.8333333,1.25,3.0,5.5,4.5,-0.89218974,0.39493707,0.59651303,40.444443,58.344826,3.1666667
88882,48.0,3.3333333,2.75,5.75,6.25,5.5,0.49766213,-0.0023813958,0.097915396,82.0,55.241379,1.6666666
96828,49.0,3.5,1.0,4.5,5.75,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,74.277779,48.758621,1.3333334
64406,41.0,3.0,2.25,2.5,5.0,5.25,0.22934243,-0.70176005,-0.78918248,58.722221,74.827583,2.25
31985,47.0,4.5,1.0,1.0,4.25,5.75,1.0576771,-0.56211668,-0.097213805,82.666664,59.241379,1.1666666
91337,35.0,3.5,3.5,4.75,6.5,6.25,-0.4130539,-0.64998782,0.75843585,52.555557,33.620689,3.25
87664,38.0,3.0,1.5,4.25,5.75,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,55.722221,18.172413,2.0833333
19245,36.0,2.6666667,1.25,5.25,6.25,6.0,0.9860872,0.56200236,2.8042099,63.055557,53.620689,2.0
83748,42.0,2.6666667,1.25,4.75,6.25,6.75,-1.0873587,-0.66371709,-0.4808293,72.777779,31.206896,1.9166666
49915,36.0,3.0,1.75,4.0,4.75,3.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,53.333332,52.758621,2.0833333
51865,29.0,1.8333334,2.0,3.5,4.0,3.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,28.111111,25.222221,3.6666667
78407,30.0,2.8333333,2.5,3.25,4.75,4.5,0.61114413,0.050910536,0.08544565,40.722221,45.344826,2.25
93787,33.0,3.6666667,1.0,3.25,5.5,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,58.055557,66.310349,2.4166667
52621,40.0,3.1666667,2.25,4.5,6.25,5.25,0.59646022,-0.65805364,-0.78149468,54.388889,36.551723,2.5833333
38914,30.0,2.8333333,3.25,2.5,6.25,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,52.555557,52.137932,2.8333333
37594,36.0,3.3333333,2.0,3.0,5.0,4.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,29.777779,36.517242,3.0
19833,44.0,3.1666667,2.0,3.0,6.0,4.25,-0.056199439,-0.62266147,1.2852987,64.777779,66.689651,2.0833333
17270,37.0,3.6666667,2.0,3.0,5.0,5.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,52.055557,29.379311,3.1666667
40864,24.0,3.0,3.5,2.5,4.5,3.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,18.529411,40.482758,2.9166667
38313,29.0,2.0,2.5,5.5,6.5,5.0,-0.18980449,0.40385646,1.3186747,63.722221,52.482758,2.5
55340,41.0,3.5,1.0,2.75,6.5,5.75,-0.43868548,-0.60905939,-0.79622656,44.888889,40.206898,2.0
18707,49.0,2.5,1.0,1.5,5.0,5.0,1.1981477,-0.58934611,-0.83803099,33.444443,32.689655,2.6666667
26718,36.0,3.5,1.0,4.0,4.5,4.0,0.98641723,0.51429027,0.031237638,57.111111,45.206898,3.25
63347,34.0,3.5,3.75,4.0,5.75,5.0,0.72184128,-0.083953112,-0.16422154,46.666668,44.689655,2.5
35824,45.0,3.8333333,1.25,3.5,4.75,5.0,0.79441726,-0.85075217,0.035421073,63.055557,77.068962,1.9166666
48826,45.0,3.8333333,1.0,1.25,5.5,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,60.0,61.034481,2.0
11454,27.0,2.8333333,1.75,4.25,4.5,4.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,28.0,42.827587,3.1666667
93246,45.0,3.1666667,2.5,5.5,5.25,5.25,1.0536121,-0.61223119,-0.82854575,64.222221,46.551723,2.8333333
75341,46.0,3.5,1.25,2.25,6.5,6.5,0.33093464,-0.72665668,-0.78111953,73.277779,48.172413,2.1666667
35925,29.0,2.6666667,4.25,5.75,6.0,4.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,41.166668,41.068966,2.4166667
