egoid,grade,course,AcademicPeriod
63419,3.0,11083,201710
63419,4.0,11356,201610
63419,3.3,11535,201510
63419,3.0,11651,201510
63419,2.3,10676,201510
63419,2.3,12178,201610
63419,3.7,12174,201610
63419,4.0,15233,201810
63419,3.3,14468,201710
63419,2.7,14064,201810
63419,4.0,14056,201610
63419,4.0,17608,201610
63419,2.3,13328,201510
63419,3.7,13243,201710
63419,3.7,12268,201510
63419,3.7,12204,201510
63419,4.0,13828,201810
63904,4.0,22798,201820
63904,4.0,22599,201720
63904,4.0,22527,201620
63904,4.0,22466,201620
63904,4.0,22396,201820
63904,3.7,22360,201620
63904,3.3,22278,201720
63904,4.0,22098,201520
63904,3.0,21782,201620
63904,4.0,22943,201620
63904,3.7,22362,201620
63904,4.0,23311,201820
63904,4.0,30323,201520
63904,4.0,23814,201720
63904,4.0,23937,201720
63904,4.0,24048,201520
63904,4.0,24173,201820
63904,4.0,25697,201820
63904,4.0,26448,201720
63904,4.0,26857,201720
63904,4.0,27911,201620
63904,4.0,29438,201720
63904,3.7,29520,201520
63904,4.0,21742,201520
63904,4.0,30421,201820
63904,3.3,23711,201820
63904,3.7,21393,201720
63904,4.0,19814,201710
63904,4.0,20414,201510
63904,3.7,10388,201510
63904,4.0,10641,201610
63904,4.0,20839,201520
63904,4.0,11168,201710
63904,3.3,11169,201710
63904,3.7,11245,201510
63904,3.3,11431,201610
63904,4.0,11522,201810
63904,4.0,11672,201710
63904,2.7,11726,201510
63904,3.7,12369,201510
63904,4.0,12423,201610
63904,4.0,10643,201610
63904,4.0,12484,201810
63904,4.0,12473,201810
63904,3.3,20046,201520
63904,4.0,17707,201510
63904,3.7,17201,201810
63904,4.0,15561,201810
63904,3.7,18084,201710
63904,3.7,13821,201810
63904,4.0,13714,201810
63904,3.7,12508,201610
63904,4.0,12493,201610
63904,4.0,12491,201610
63904,4.0,14470,201710
64232,4.0,24770,201620
64232,4.0,20479,201510
64232,3.0,20572,201620
64232,3.0,20861,201820
64232,4.0,22014,201520
64232,4.0,22466,201620
64232,2.7,23066,201520
64232,3.3,23710,201820
64232,3.7,26393,201620
64232,3.7,31149,201720
64232,3.7,27519,201620
64232,3.3,29243,201520
64232,4.0,30391,201820
64232,4.0,30912,201820
64232,4.0,31161,201720
64232,3.3,31262,201720
64232,4.0,71266,201710
64232,4.0,20445,201520
64232,4.0,26560,201620
64232,3.3,20184,201520
64232,4.0,30311,201520
64232,3.0,19556,201510
64232,3.7,10089,201610
64232,3.7,11024,201510
64232,3.7,11083,201710
64232,3.7,11087,201610
64232,3.7,11205,201610
64232,4.0,19644,201610
64232,3.0,12082,201510
64232,3.3,12204,201510
64232,2.7,13327,201510
64232,4.0,11453,201710
64232,4.0,13967,201810
64232,4.0,14064,201810
64232,3.3,14561,201610
64232,4.0,14594,201710
64232,4.0,14729,201810
64232,4.0,15939,201710
64232,4.0,17608,201610
64232,4.0,19209,201810
64232,4.0,13829,201810
64296,3.3,21765,201520
64296,2.0,21675,201620
64296,3.7,21567,201720
64296,2.0,21135,201520
64296,4.0,20462,201510
64296,4.0,21033,201820
64296,4.0,20807,201520
64296,3.3,22159,201520
64296,4.0,21035,201620
64296,4.0,23116,201820
64296,4.0,30794,201720
64296,4.0,24467,201820
64296,4.0,24889,201720
64296,4.0,27059,201620
64296,4.0,27345,201620
64296,4.0,27369,201720
64296,4.0,29778,201520
64296,4.0,29834,201620
64296,4.0,30301,201520
64296,4.0,20131,201610
64296,4.0,31300,201820
64296,3.3,24066,201720
64296,4.0,20025,201610
64296,4.0,20118,201810
64296,4.0,2655,201900
64296,4.0,19626,201510
64296,4.0,2663,201900
64296,4.0,2668,201900
64296,4.0,2677,201900
64296,4.0,2679,201900
64296,4.0,2915,201800
64296,4.0,3555,201900
64296,4.0,11322,201610
64296,2.3,11726,201510
64296,3.7,11872,201610
64296,3.7,2958,201900
64296,4.0,11882,201710
64296,4.0,11878,201710
64296,3.7,15625,201810
64296,4.0,15616,201810
64296,4.0,15507,201810
64296,4.0,14887,201610
64296,4.0,18286,201510
64296,3.7,12216,201510
64296,4.0,12210,201710
64296,4.0,11884,201710
64296,3.0,13329,201510
65656,2.7,23535,201720
65656,4.0,20704,201520
65656,2.7,20859,201520
65656,4.0,20881,201610
65656,2.3,21063,201520
65656,4.0,21120,201710
65656,3.7,21204,201620
65656,4.0,21901,201820
65656,3.0,22326,201520
65656,4.0,26242,201820
65656,3.0,20560,201610
65656,4.0,27826,201820
65656,3.0,29096,201620
65656,3.3,29418,201620
65656,4.0,29419,201620
65656,3.7,29703,201720
65656,4.0,29706,201720
65656,4.0,29739,201620
65656,3.7,30270,201720
65656,4.0,30325,201520
65656,4.0,30811,201820
65656,3.7,26448,201520
65656,2.7,20559,201610
65656,3.0,20571,201520
65656,2.3,20333,201720
65656,4.0,20478,201510
65656,2.7,10853,201710
65656,3.7,11029,201810
65656,4.0,11112,201710
65656,2.3,11181,201710
65656,4.0,11200,201610
65656,4.0,11251,201510
65656,3.0,11323,201810
65656,3.0,12215,201510
65656,3.3,12421,201510
65656,3.0,13328,201510
65656,3.0,10496,201610
65656,4.0,15516,201810
65656,3.7,16066,201510
65656,3.7,16566,201710
65656,4.0,17268,201810
65656,3.7,18031,201510
65656,4.0,19480,201810
65656,2.3,20014,201820
65656,4.0,20063,201620
65656,3.7,20201,201720
65656,3.7,13968,201710
66156,3.3,25378,201820
66156,3.3,23690,201820
66156,2.0,22098,201520
66156,3.7,21204,201620
66156,2.0,21897,201520
66156,4.0,21582,201820
66156,3.0,21566,201520
66156,4.0,26445,201520
66156,3.7,21902,201520
66156,2.7,29418,201620
66156,2.7,31180,201820
66156,3.3,29524,201520
66156,4.0,30328,201520
66156,2.0,30528,201820
66156,4.0,31309,201720
66156,4.0,31310,201720
66156,3.3,31311,201720
66156,4.0,31312,201720
66156,4.0,31313,201720
66156,4.0,31314,201720
66156,3.7,29419,201620
66156,4.0,20678,201620
66156,2.7,20809,201620
66156,3.7,20559,201610
66156,3.7,20560,201610
66156,3.7,10019,201610
66156,2.3,10662,201610
66156,2.0,10676,201510
66156,3.0,10853,201710
66156,3.7,11708,201810
66156,3.3,11932,201510
66156,3.0,12216,201510
66156,3.0,12369,201510
66156,2.0,13055,201810
66156,3.3,11029,201810
66156,3.3,14886,201610
66156,4.0,15244,201510
66156,2.7,15651,201810
66156,3.7,15828,201810
66156,2.7,17314,201710
66156,4.0,17949,201710
66156,3.3,19626,201510
66156,3.0,19938,201710
66156,3.3,14522,201710
66156,4.0,20462,201510
66676,3.0,22360,201620
66676,3.0,22098,201520
66676,3.7,21902,201520
66676,3.3,21897,201520
66676,4.0,20923,201710
66676,4.0,20461,201610
66676,3.0,20911,201720
66676,3.7,20535,201610
66676,4.0,20413,201510
66676,4.0,22362,201620
66676,3.7,20919,201520
66676,4.0,22943,201620
66676,4.0,30278,201520
66676,4.0,23310,201820
66676,4.0,23313,201820
66676,4.0,23332,201620
66676,4.0,23629,201720
66676,4.0,23791,201820
66676,3.7,26089,201820
66676,3.7,27001,201720
66676,4.0,29831,201620
66676,4.0,29945,201520
66676,4.0,30966,201720
66676,4.0,20348,201520
66676,3.0,23309,201820
66676,3.7,20186,201720
66676,3.7,3967,201700
66676,4.0,15828,201810
66676,4.0,19337,201810
66676,3.7,1173,201600
66676,3.7,2112,201600
66676,3.7,2113,201600
66676,4.0,3965,201700
66676,4.0,10573,201610
66676,4.0,10643,201610
66676,3.3,10676,201510
66676,4.0,10914,201510
66676,3.7,11187,201710
66676,4.0,11553,201710
66676,4.0,11559,201810
66676,4.0,1174,201600
66676,2.7,12216,201510
66676,4.0,12336,201810
66676,3.0,12369,201510
66676,2.7,12491,201610
66676,4.0,12493,201610
66676,4.0,12567,201710
66676,4.0,13467,201610
66676,4.0,14062,201810
66676,4.0,14601,201510
66676,4.0,14873,201710
66676,3.3,11932,201510
66676,4.0,14879,201710
66815,4.0,23937,201720
66815,4.0,23647,201820
66815,4.0,23532,201720
66815,4.0,22462,201620
66815,3.7,23265,201620
66815,4.0,23065,201520
66815,4.0,24003,201720
66815,3.7,21975,201520
66815,4.0,23460,201620
66815,3.7,24008,201820
66815,4.0,27520,201620
66815,4.0,25059,201820
66815,4.0,25392,201520
66815,4.0,26393,201620
66815,4.0,27055,201620
66815,4.0,29561,201720
66815,4.0,29761,201720
66815,3.3,29935,201520
66815,4.0,30332,201520
66815,4.0,21855,201520
66815,4.0,31552,201820
66815,4.0,24327,201620
66815,4.0,21362,201710
66815,4.0,30267,201720
66815,4.0,20572,201620
66815,4.0,21166,201720
66815,4.0,10817,201810
66815,4.0,11039,201810
66815,4.0,11087,201610
66815,4.0,11147,201610
66815,4.0,11489,201510
66815,3.7,13327,201510
66815,4.0,13443,201810
66815,4.0,13471,201610
66815,4.0,13473,201610
66815,4.0,13928,201510
66815,4.0,12809,201710
66815,4.0,15606,201710
66815,4.0,15233,201810
66815,4.0,19626,201510
66815,4.0,19559,201510
66815,4.0,18531,201710
66815,3.7,17611,201610
66815,4.0,20397,201510
66815,4.0,17216,201810
66815,4.0,16820,201610
66815,4.0,15608,201810
66815,4.0,17608,201610
67106,4.0,25008,201820
67106,4.0,20632,201510
67106,4.0,20859,201520
67106,4.0,21611,201720
67106,4.0,22159,201520
67106,4.0,23062,201720
67106,4.0,23394,201720
67106,4.0,23690,201820
67106,4.0,24045,201820
67106,4.0,24608,201520
67106,4.0,25221,201620
67106,4.0,30950,201720
67106,4.0,25267,201720
67106,4.0,25269,201720
67106,4.0,25381,201820
67106,4.0,25589,201620
67106,4.0,25768,201720
67106,4.0,25836,201520
67106,4.0,26635,201620
67106,4.0,27909,201620
67106,4.0,29671,201620
67106,4.0,30342,201520
67106,4.0,25266,201720
67106,4.0,20422,201510
67106,4.0,20188,201620
67106,4.0,18378,201610
67106,4.0,20222,201520
67106,4.0,10557,201510
67106,4.0,11151,201710
67106,4.0,11378,201510
67106,4.0,11753,201710
67106,4.0,11889,201610
67106,4.0,11923,201710
67106,3.7,12154,201610
67106,4.0,12171,201710
67106,4.0,13221,201710
67106,4.0,10009,201810
67106,4.0,13970,201610
67106,3.3,13328,201510
67106,4.0,17149,201510
67106,3.7,16741,201610
67106,4.0,16369,201710
67106,4.0,18376,201610
67106,4.0,15838,201710
67106,4.0,15520,201810
67106,3.7,14848,201810
67106,4.0,14845,201810
67106,4.0,16364,201610
67574,2.0,23259,201620
67574,3.3,20509,201720
67574,2.7,20559,201720
67574,2.7,20571,201520
67574,4.0,20862,201720
67574,4.0,21000,201820
67574,3.3,21318,201820
67574,3.0,22535,201620
67574,3.7,23566,201520
67574,3.7,26444,201520
67574,4.0,24482,201820
67574,2.7,25206,201620
67574,3.3,25659,201520
67574,3.0,25737,201620
67574,2.7,26791,201720
67574,4.0,30365,201520
67574,4.0,30953,201820
67574,3.7,31324,201820
67574,3.3,20451,201620
67574,3.3,24163,201520
67574,4.0,20420,201510
67574,3.3,10365,201610
67574,3.7,19624,201510
67574,4.0,3259,201700
67574,4.0,10001,201810
67574,3.3,10132,201710
67574,4.0,20111,201720
67574,3.3,10496,201610
67574,3.0,11157,201710
67574,1.7,11169,201710
67574,4.0,12241,201510
67574,3.3,13328,201510
67574,4.0,3260,201700
67574,3.7,14167,201810
67574,3.3,14716,201510
67574,3.3,14891,201610
67574,2.7,16105,201810
67574,2.3,16361,201610
67574,3.7,17609,201710
67574,3.7,18028,201510
67574,4.0,18258,201710
67574,3.7,18715,201810
67574,3.0,13468,201610
67709,3.7,25443,201720
67709,3.0,25281,201820
67709,0.0,23604,201720
67709,0.0,24870,201720
67709,4.0,24348,201520
67709,1.0,26019,201620
67709,1.0,24973,201720
67709,4.0,26310,201520
67709,4.0,30327,201520
67709,4.0,29370,201520
67709,2.7,29623,201620
67709,1.0,29981,201620
67709,3.0,30513,201820
67709,3.0,31221,201820
67709,3.0,31360,201820
67709,3.0,21330,201520
67709,3.3,29032,201520
67709,3.0,21025,201520
67709,4.0,20441,201510
67709,3.7,20228,201520
67709,1.7,10658,201710
67709,3.0,11241,201510
67709,2.7,11708,201610
67709,3.7,11754,201610
67709,3.3,11854,201610
67709,2.7,12834,201810
67709,3.3,13816,201510
67709,2.7,15556,201810
67709,3.7,11771,201510
67709,1.7,16494,201710
67709,1.0,16604,201610
67709,0.0,17458,201610
67709,2.7,17468,201710
67709,3.7,19450,201510
67709,3.0,19672,201810
67709,4.0,19974,201810
67709,3.3,16023,201710
67918,4.0,24045,201820
67918,4.0,23861,201520
67918,4.0,23821,201620
67918,4.0,20859,201520
67918,4.0,22789,201820
67918,4.0,21246,201820
67918,4.0,25266,201720
67918,4.0,23432,201520
67918,4.0,25267,201720
67918,4.0,30748,201720
67918,4.0,26024,201720
67918,4.0,26173,201620
67918,4.0,26635,201620
67918,3.7,29833,201620
67918,3.3,30067,201520
67918,4.0,30351,201520
67918,4.0,30361,201820
67918,4.0,20464,201710
67918,4.0,30816,201820
67918,4.0,25269,201720
67918,4.0,20420,201510
67918,4.0,20222,201520
67918,4.0,10496,201610
67918,3.7,10365,201610
67918,4.0,20188,201620
67918,4.0,10557,201510
67918,4.0,11151,201710
67918,3.7,11680,201510
67918,4.0,11753,201710
67918,4.0,11923,201710
67918,4.0,12032,201810
67918,4.0,13328,201510
67918,4.0,14526,201510
67918,4.0,11889,201610
67918,4.0,14847,201810
67918,4.0,14845,201810
67918,4.0,19789,201610
67918,4.0,18723,201810
67918,4.0,18377,201610
67918,3.7,20016,201510
67918,4.0,15838,201710
67918,4.0,15520,201810
67918,4.0,14848,201810
67918,4.0,16741,201610
67993,3.7,24767,201620
67993,4.0,20433,201510
67993,4.0,21444,201620
67993,3.3,21747,201520
67993,4.0,22533,201720
67993,4.0,23640,201820
67993,4.0,24301,201720
67993,3.7,24329,201620
67993,4.0,25038,201820
67993,4.0,19871,201810
67993,4.0,26226,201820
67993,3.7,26666,201520
67993,4.0,28343,201720
67993,4.0,29431,201520
67993,3.7,30100,201820
67993,4.0,30297,201520
67993,4.0,31165,201720
67993,4.0,31203,201720
67993,4.0,25244,201520
67993,3.0,20133,201520
67993,4.0,17252,201710
67993,4.0,19631,201810
67993,4.0,10693,201510
67993,3.7,11345,201610
67993,4.0,11615,201710
67993,3.7,11736,201610
67993,4.0,20029,201620
67993,3.0,12215,201510
67993,4.0,12807,201510
67993,4.0,13421,201810
67993,3.3,11873,201510
67993,3.7,15154,201510
67993,3.7,16499,201710
67993,4.0,16689,201810
67993,4.0,17582,201710
67993,4.0,17610,201610
67993,4.0,19363,201810
67993,4.0,19557,201610
67993,4.0,14115,201710
68404,3.3,24231,201620
68404,4.0,23557,201520
68404,3.7,22535,201720
68404,4.0,21767,201520
68404,4.0,22512,201820
68404,4.0,22142,201820
68404,4.0,24320,201720
68404,4.0,22518,201720
68404,4.0,25467,201620
68404,3.7,20932,201620
68404,3.7,26514,201520
68404,4.0,26550,201720
68404,4.0,31174,201720
68404,3.7,27201,201820
68404,3.7,27396,201820
68404,4.0,27679,201820
68404,4.0,29031,201520
68404,3.7,29774,201620
68404,4.0,30295,201520
68404,3.7,26029,201520
68404,4.0,20420,201510
68404,4.0,12248,201710
68404,3.7,20056,201510
68404,3.3,10766,201810
68404,4.0,10798,201710
68404,3.7,11024,201510
68404,4.0,11027,201610
68404,4.0,11319,201710
68404,4.0,12105,201610
68404,4.0,12802,201510
68404,3.7,13077,201610
68404,3.3,14051,201510
68404,3.3,20267,201620
68404,4.0,15321,201610
68404,3.7,15327,201610
68404,4.0,15829,201810
68404,3.7,16865,201810
68404,4.0,17611,201610
68404,4.0,18070,201710
68404,4.0,19559,201510
68404,3.7,19666,201710
68404,4.0,14549,201810
69057,3.0,22484,201720
69057,2.7,22338,201720
69057,2.7,21743,201620
69057,3.7,20613,201710
69057,3.0,21073,201720
69057,2.0,20859,201520
69057,3.7,23270,201520
69057,2.3,21363,201720
69057,2.3,24064,201620
69057,3.7,28170,201820
69057,2.7,25218,201620
69057,3.7,26444,201520
69057,2.7,29244,201520
69057,3.0,29423,201720
69057,4.0,30257,201520
69057,3.3,30661,201820
69057,2.3,30868,201820
69057,2.0,20571,201520
69057,2.7,24133,201620
69057,4.0,20422,201510
69057,3.7,19477,201810
69057,1.7,10788,201610
69057,3.7,17706,201510
69057,4.0,3694,201600
69057,3.7,3697,201600
69057,2.0,10004,201710
69057,2.3,10206,201610
69057,3.3,10557,201510
69057,2.0,11755,201710
69057,2.0,11756,201710
69057,2.3,12146,201610
69057,2.0,11758,201710
69057,1.7,12442,201610
69057,2.3,13329,201510
69057,2.3,13902,201510
69057,2.0,13970,201610
69057,3.7,14078,201510
69057,3.3,14759,201810
69057,3.3,14886,201610
69057,3.3,15828,201810
69057,4.0,17177,201810
69057,2.0,12432,201810
70492,2.7,23065,201520
70492,4.0,23263,201620
70492,3.3,23074,201820
70492,3.7,22464,201620
70492,3.3,20572,201620
70492,4.0,21241,201620
70492,3.7,20938,201720
70492,4.0,23270,201520
70492,3.7,22014,201520
70492,3.0,23460,201620
70492,3.3,30227,201620
70492,3.3,24070,201720
70492,2.3,24197,201820
70492,3.7,25400,201620
70492,4.0,27139,201820
70492,4.0,29243,201520
70492,3.0,29519,201520
70492,4.0,30258,201520
70492,2.7,29752,201720
70492,4.0,29761,201720
70492,4.0,23711,201820
70492,4.0,20502,201710
70492,3.0,11490,201510
70492,4.0,20151,201720
70492,4.0,20445,201510
70492,3.7,11083,201710
70492,4.0,11087,201610
70492,4.0,11147,201610
70492,3.7,12981,201710
70492,3.0,13329,201510
70492,4.0,13473,201610
70492,3.0,14056,201610
70492,4.0,14183,201810
70492,4.0,14594,201710
70492,3.3,13129,201610
70492,3.3,15230,201510
70492,4.0,15419,201810
70492,3.7,15926,201810
70492,4.0,16445,201810
70492,4.0,17216,201810
70492,3.7,19731,201510
70492,3.7,19843,201510
70492,3.7,20013,201710
70492,2.3,14806,201610
70492,4.0,20015,201710
70962,3.3,23065,201520
70962,4.0,22793,201620
70962,4.0,22662,201820
70962,3.7,21899,201520
70962,4.0,21244,201620
70962,3.3,21488,201720
70962,2.7,21334,201620
70962,3.7,72739,201820
70962,3.3,23260,201620
70962,3.0,21897,201520
70962,4.0,23265,201620
70962,3.7,29935,201520
70962,3.7,24796,201620
70962,3.7,25401,201720
70962,4.0,27725,201820
70962,3.3,29040,201520
70962,3.7,29248,201620
70962,3.0,29738,201720
70962,3.0,29752,201720
70962,4.0,29763,201720
70962,3.3,29873,201520
70962,4.0,30291,201520
70962,4.0,21099,201820
70962,4.0,23415,201820
70962,4.0,20432,201510
70962,4.0,19690,201610
70962,3.0,20014,201710
70962,3.7,20015,201710
70962,4.0,10046,201810
70962,4.0,10048,201610
70962,3.3,10676,201510
70962,3.7,10782,201810
70962,3.7,10784,201810
70962,3.3,11303,201610
70962,3.7,11514,201710
70962,3.3,11536,201510
70962,3.0,11578,201610
70962,2.7,11579,201610
70962,2.7,11083,201710
70962,4.0,12384,201510
70962,3.0,13327,201510
70962,3.7,13476,201610
70962,4.0,13723,201510
70962,4.0,14533,201710
70962,1.7,14806,201610
70962,3.7,14815,201810
70962,2.7,14882,201710
70962,4.0,17216,201810
70962,3.7,19425,201810
70962,3.3,11969,201510
71985,2.7,24401,201620
71985,3.0,24232,201620
71985,3.7,23563,201520
71985,3.0,23557,201520
71985,3.7,23410,201820
71985,4.0,20432,201510
71985,3.7,21227,201520
71985,3.7,20932,201620
71985,3.7,20807,201520
71985,4.0,25259,201820
71985,3.3,22198,201620
71985,3.7,27208,201820
71985,3.3,30767,201820
71985,3.3,29534,201520
71985,3.0,29628,201720
71985,3.7,29643,201720
71985,4.0,29811,201720
71985,3.7,29814,201720
71985,3.3,29844,201720
71985,4.0,30291,201520
71985,4.0,30497,201720
71985,3.3,30573,201820
71985,4.0,30765,201820
71985,4.0,20416,201720
71985,3.7,29161,201620
71985,3.0,20314,201620
71985,4.0,29928,201720
71985,4.0,19809,201810
71985,4.0,2828,201800
71985,3.7,3671,201700
71985,3.3,20031,201710
71985,3.7,10693,201510
71985,3.3,11241,201510
71985,2.7,11459,201710
71985,4.0,11733,201710
71985,4.0,11754,201610
71985,4.0,12222,201610
71985,3.0,13071,201610
71985,2.7,13077,201610
71985,2.3,13934,201610
71985,4.0,10209,201710
71985,3.7,15321,201610
71985,4.0,15143,201510
71985,4.0,19707,201510
71985,3.7,19671,201710
71985,4.0,19654,201710
71985,3.7,19625,201710
71985,4.0,19685,201810
71985,4.0,19116,201810
71985,3.7,19080,201810
71985,3.0,17427,201510
71985,3.7,16225,201810
71985,3.7,16193,201810
71985,4.0,19254,201810
72152,3.7,21760,201520
72152,4.0,26068,201720
72152,3.7,22521,201620
72152,4.0,23557,201520
72152,4.0,24612,201520
72152,4.0,24925,201620
72152,3.3,25238,201620
72152,3.7,25383,201620
72152,4.0,25509,201820
72152,3.3,26189,201520
72152,3.7,30013,201720
72152,3.3,27442,201820
72152,3.7,27535,201820
72152,4.0,29595,201620
72152,4.0,29844,201620
72152,3.7,30018,201720
72152,3.7,30209,201820
72152,4.0,30323,201520
72152,4.0,30418,201720
72152,3.7,73173,201820
72152,4.0,27166,201620
72152,4.0,21323,201520
72152,4.0,20269,201710
72152,4.0,20425,201510
72152,4.0,20623,201710
72152,4.0,3999,201700
72152,4.0,4003,201700
72152,4.0,10125,201810
72152,4.0,10129,201710
72152,4.0,10134,201610
72152,3.0,11130,201610
72152,3.7,11819,201510
72152,3.3,12523,201510
72152,3.7,13542,201510
72152,4.0,10370,201810
72152,3.7,14891,201610
72152,3.0,14909,201610
72152,3.7,15142,201510
72152,4.0,15303,201810
72152,4.0,17097,201510
72152,4.0,17389,201710
72152,4.0,19219,201810
72152,3.3,19230,201810
72152,3.3,13944,201610
72152,3.7,20268,201710
72348,4.0,24001,201720
72348,4.0,23677,201520
72348,4.0,23645,201820
72348,4.0,23310,201620
72348,4.0,21070,201710
72348,4.0,22459,201620
72348,4.0,21837,201620
72348,4.0,24325,201620
72348,3.3,23066,201520
72348,3.3,24476,201820
72348,3.7,31841,201820
72348,4.0,27252,201620
72348,3.7,29030,201520
72348,3.7,29968,201720
72348,3.7,29983,201520
72348,4.0,30099,201820
72348,4.0,30260,201720
72348,4.0,30268,201520
72348,4.0,30912,201820
72348,4.0,31028,201720
72348,4.0,20622,201710
72348,3.7,26393,201620
72348,3.0,20572,201620
72348,4.0,27076,201720
72348,3.3,20184,201520
72348,3.7,10073,201610
72348,4.0,11369,201710
72348,4.0,11615,201710
72348,3.7,11677,201710
72348,4.0,11680,201510
72348,4.0,12088,201710
72348,4.0,12212,201510
72348,4.0,12505,201610
72348,3.3,13329,201510
72348,4.0,20426,201510
72348,4.0,11087,201610
72348,4.0,13877,201510
72348,4.0,14108,201710
72348,3.0,14154,201810
72348,4.0,14277,201610
72348,4.0,14729,201810
72348,3.7,14785,201810
